-1.600000000000000000e+01,-1.600000000000000000e+01,-1.600000000000000000e+01,-1.600000000000000000e+01,-1.600000000000000000e+01,-1.600000000000000000e+01,-1.600000000000000000e+01,-1.600000000000000000e+01,-1.600000000000000000e+01,-1.600000000000000000e+01
-1.600000000000000000e+01,-1.600000000000000000e+01,-1.600000000000000000e+01,-1.600000000000000000e+01,-1.600000000000000000e+01,-1.600000000000000000e+01,-1.600000000000000000e+01,-1.600000000000000000e+01,-1.600000000000000000e+01,-1.600000000000000000e+01
-1.600000000000000000e+01,-1.600000000000000000e+01,-1.600000000000000000e+01,-1.600000000000000000e+01,-1.600000000000000000e+01,-1.600000000000000000e+01,-1.600000000000000000e+01,-1.600000000000000000e+01,-1.600000000000000000e+01,-1.600000000000000000e+01
-1.600000000000000000e+01,-1.600000000000000000e+01,-1.600000000000000000e+01,-1.600000000000000000e+01,-1.600000000000000000e+01,-1.600000000000000000e+01,-1.600000000000000000e+01,-1.600000000000000000e+01,-1.600000000000000000e+01,-1.600000000000000000e+01
-5.500000000000000000e+00,-5.500000000000000000e+00,-5.500000000000000000e+00,-5.500000000000000000e+00,-5.500000000000000000e+00,-5.500000000000000000e+00,-5.500000000000000000e+00,-5.500000000000000000e+00,-5.500000000000000000e+00,-5.500000000000000000e+00
-5.500000000000000000e+00,-5.500000000000000000e+00,-5.500000000000000000e+00,-5.500000000000000000e+00,-5.500000000000000000e+00,-5.500000000000000000e+00,-5.500000000000000000e+00,-5.500000000000000000e+00,-5.500000000000000000e+00,-5.500000000000000000e+00
-1.750000000000000000e+01,-1.750000000000000000e+01,-1.750000000000000000e+01,-1.750000000000000000e+01,-1.750000000000000000e+01,-1.750000000000000000e+01,-1.750000000000000000e+01,-1.750000000000000000e+01,-1.750000000000000000e+01,-1.750000000000000000e+01
-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01
-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01
-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01
-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01
-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01
-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01
-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01
-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01
-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01
-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01
-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01
-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01
-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01
-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01,-2.200000000000000000e+01
